ID,CorrectedLongitude,CorrectedLatitude
18752,11.5839927494,48.145058636
18753,11.583441372,48.1445196167
18754,11.5834456668,48.1442802261
18755,11.5836705983,48.1433084176
18756,11.5833885257,48.1433319125
18757,11.5837197446,48.1429104687
18758,11.5836131653,48.1431189776
18759,11.5836131653,48.1431189776
18760,11.5834718,48.1431531
18761,11.5835398,48.1431339
18762,11.5834718,48.1431531
18763,11.5831817157,48.1426673499
18764,11.5825484528,48.1414193776
18765,11.5838061183,48.1404294296
18766,11.5844878,48.1393476058
18767,11.5843474451,48.1385238722
18768,11.5843770575,48.1384080236
18769,11.5844165,48.1379875
18770,11.5843394611,48.1376975603
18771,11.5841258,48.1365757
18772,11.5832426,48.1355663
18773,11.5829575,48.1353913
18774,11.5811914511,48.1355344327
18775,11.5798808878,48.1360174106
18776,11.5791288207,48.1361540499
18777,11.5785049098,48.1363128328
18778,11.5773743,48.1365819
18779,11.5762748733,48.1357798469
18780,11.5745768,48.1355578
18781,11.5730821044,48.1356824143
18782,11.5725280653,48.1355346427
18783,11.57150939,48.1352670427
18784,11.5695315288,48.134108887
18785,11.5684850679,48.1332638576
18786,11.56879899,48.132591379
18787,11.5679586167,48.1325429892
18788,11.5677586071,48.1319931979
18789,11.5673235323,48.13072111
18790,11.5660029591,48.1301815226
18791,11.5650776404,48.1288763555
18792,11.5638442438,48.1276929777
18793,11.5627128775,48.1264277692
18794,11.5618995927,48.1255290966
18795,11.5619316387,48.125389112
18796,11.5611806676,48.1242989849
18797,11.5598155608,48.1231366444
18798,11.5588995133,48.1230921971
18799,11.5580789541,48.1233180125
18800,11.5564304,48.1241956
18801,11.5550745182,48.1237047043
18802,11.5549519466,48.123462619
18803,11.5547650683,48.1234512515
18804,11.5547650683,48.1234512515
18805,11.554865021,48.1234145502
18806,11.5547761,48.1234603
18807,11.554865021,48.1234145502
18808,11.5548750478,48.1233986927
18809,11.5548750478,48.1233986927
18810,11.554865021,48.1234145502
18811,11.554865021,48.1234145502
18812,11.554865021,48.1234145502
18813,11.5548750478,48.1233986927
18814,11.5548750478,48.1233986927
18815,11.5548750478,48.1233986927
18816,11.5547981324,48.1233347864
18817,11.5547981324,48.1233347864
18818,11.5547981324,48.1233347864
18819,11.5547981324,48.1233347864
18820,11.5547981324,48.1233347864
18821,11.5547981324,48.1233347864
18822,11.5547981324,48.1233347864
18823,11.5547981324,48.1233347864
18824,11.5547981324,48.1233347864
18825,11.554865021,48.1234145502
18826,11.5547761,48.1234603
18827,11.554865021,48.1234145502
18828,11.5547981324,48.1233347864
18829,11.5547981324,48.1233347864
18830,11.5548750478,48.1233986927
18831,11.554865021,48.1234145502
18832,11.5554903666,48.1239099488
18833,11.5566670153,48.1240706212
18834,11.5581780341,48.1230522968
18835,11.5581780341,48.1230522968
18836,11.5598299555,48.1225795855
18837,11.5605458,48.1222866
18838,11.5617440812,48.1250004276
18839,11.5618852105,48.1251443742
18840,11.5627128775,48.1264277692
18841,11.5628797072,48.1270683251
18842,11.5639802916,48.1278394469
18843,11.5641130047,48.1279890705
18844,11.5651638711,48.1293060269
18845,11.5657613171,48.1307453896
18846,11.5673612925,48.1310529705
18847,11.567829869,48.132063353
18848,11.5682014856,48.1323961808
18849,11.5686181995,48.1323576951
18850,11.5684144,48.1333722
18851,11.5700633556,48.1340559143
18852,11.5717860797,48.135244769
18853,11.5734384046,48.1361301909
18854,11.5749618,48.1363605
18855,11.5754575716,48.1370349143
18856,11.5756741377,48.1368857081
18857,11.5742897592,48.1361332942
18858,11.5746450092,48.1365039127
18859,11.5753182654,48.1365614984
18860,11.5753986504,48.1366209405
18861,11.5748602464,48.1360493849
18862,11.5738856617,48.1364096164
18863,11.5740432773,48.1366409783
18864,11.5776280749,48.1364583147
18865,11.5738856617,48.1364096164
18866,11.573790171,48.1364391235
18867,11.5733233427,48.1363765621
18868,11.5730375219,48.1363520978
18869,11.574577,48.1364061
18870,11.5746200482,48.1363158401
18871,11.5746200482,48.1363158401
18872,11.5746200482,48.1363158401
18873,11.5746200482,48.1363158401
18874,11.5746200482,48.1363158401
18875,11.5690206644,48.1336673597
18876,11.568785424,48.1328392206
18877,11.5689091606,48.1323979423
18878,11.5692051152,48.1324317253
18879,11.5692051152,48.1324317253
18880,11.5702108407,48.1314531592
18881,11.5702108407,48.1314531592
18882,11.5695120602,48.1310530789
18883,11.5683082,48.1299554
18884,11.5681834202,48.129100174
18885,11.5678670814,48.1283693125
18886,11.5678225,48.1282798
18887,11.5671789408,48.1277540454
18888,11.5670030362,48.126687162
18889,11.5664857495,48.1258641959
18890,11.5666331568,48.1252405459
18891,11.5663020394,48.1256202023
18892,11.5663020394,48.1256202023
18893,11.5660046018,48.1246999794
18894,11.5660046018,48.1246999794
18895,11.5656717488,48.1247348397
18896,11.565693636,48.1248324151
18897,11.5660046018,48.1246999794
18898,11.5659822543,48.1246025084
18899,11.5659822543,48.1246025084
18900,11.5659822543,48.1246025084
18901,11.5659822543,48.1246025084
18902,11.5656498617,48.1246372644
18903,11.5656717488,48.1247348397
18904,11.5656717488,48.1247348397
18905,11.5656717488,48.1247348397
18906,11.5656717488,48.1247348397
18907,11.5656717488,48.1247348397
18908,11.5656717488,48.1247348397
18909,11.5656717488,48.1247348397
18910,11.5656498617,48.1246372644
18911,11.5656717488,48.1247348397
18912,11.5656717488,48.1247348397
18913,11.5656717488,48.1247348397
18914,11.565693636,48.1248324151
18915,11.565693636,48.1248324151
18916,11.565693636,48.1248324151
18917,11.565693636,48.1248324151
18918,11.565693636,48.1248324151
18919,11.5656064571,48.1244420319
18920,11.5651282496,48.1239654995
18921,11.5634551222,48.1247914143
18922,11.5623256113,48.125179447
18923,11.5613939464,48.1252881157
18924,11.5592426273,48.1259719799
18925,11.5575663203,48.1258799137
18926,11.5566790016,48.1243479658
18927,11.5566790016,48.1243479658
18928,11.5566790016,48.1243479658
18929,11.5566790016,48.1243479658
18930,11.5563182574,48.1245972395
18931,11.5566119,48.1244579
18932,11.5563952861,48.1246610092
18933,11.5563182574,48.1245972395
18934,11.555682536,48.1243072727
18935,11.5548421773,48.1235149239
18936,11.5548421773,48.1235149239
18937,11.5546926295,48.1234648186
18938,11.5549519466,48.123462619
18939,11.5549536071,48.1233681563
18940,11.5549536071,48.1233681563
18941,11.5550455,48.1234914
18942,11.5550455,48.1234914
18943,11.5550455,48.1234914
18944,11.5550455,48.1234914
18945,11.5550455,48.1234914
18946,11.5550455,48.1234914
18947,11.5550455,48.1234914
18948,11.5550455,48.1234914
18949,11.5550455,48.1234914
18950,11.5550455,48.1234914
18951,11.554721217,48.12327088
18952,11.5547981324,48.1233347864
18953,11.5549568982,48.1235377651
18954,11.5547650683,48.1234512515
18955,11.554865021,48.1234145502
18956,11.5547692926,48.1235290275
18957,11.5547621651,48.12394793
18958,11.5546713837,48.1239898673
18959,11.5547981324,48.1233347864
18960,11.5547981324,48.1233347864
18961,11.5547981324,48.1233347864
18962,11.5552999859,48.1239853219
18963,11.5556058348,48.1242431094
18964,11.555682536,48.1243072727
18965,11.5571086993,48.1238362842
18966,11.5585185806,48.123079858
18967,11.5589564052,48.1228383843
18968,11.5597386509,48.1230728095
18969,11.5611205866,48.1241082445
18970,11.5620928,48.1251564
18971,11.5626531755,48.1263475466
18972,11.5629219774,48.1263724411
18973,11.5633495402,48.1271978201
18974,11.5633495402,48.1271978201
18975,11.5641130047,48.1279890705
18976,11.5643362026,48.1281768965
18977,11.565516446,48.1297953945
18978,11.5656640243,48.1307684984
18979,11.5646906643,48.1309977623
18980,11.5629448866,48.1305355529
18981,11.5624732,48.1307354
18982,11.5624871108,48.1311792029
18983,11.563109127,48.1312968699
18984,11.5647106481,48.1326031566
18985,11.5647106481,48.1326031566
18986,11.5658752319,48.1331442591
18987,11.5658752319,48.1331442591
18988,11.5658752319,48.1331442591
18989,11.56524888,48.1365980412
18990,11.5661668077,48.135859048
18991,11.5659507786,48.1362566887
18992,11.5658723,48.1363889
18993,11.5650619209,48.1363229067
18994,11.5623665038,48.1366260136
18995,11.5623599,48.1365361
18996,11.5616998133,48.1363373626
18997,11.5619583,48.1363362
18998,11.5619998102,48.1363360118
18999,11.5619998102,48.1363360118
19000,11.5620998092,48.1363355586
19001,11.5620998092,48.1363355586
19002,11.5620998092,48.1363355586
19003,11.5620998092,48.1363355586
19004,11.5620998092,48.1363355586
19005,11.5620998092,48.1363355586
19006,11.5620998092,48.1363355586
19007,11.5614998153,48.1363382622
19008,11.5615998143,48.1363378124
19009,11.5614998153,48.1363382622
19010,11.5619609,48.1365196
19011,11.5615998143,48.1363378124
19012,11.5586998343,48.1363485139
19013,11.5582385139,48.1357254301
19014,11.558643271,48.13306104
19015,11.558643271,48.13306104
19016,11.5583118167,48.1330782163
19017,11.5581336461,48.1331594002
19018,11.5583118167,48.1330782163
19019,11.5584958605,48.1329133062
19020,11.5595812071,48.1329367379
19021,11.5606578427,48.1331537567
19022,11.5623105362,48.1330403236
19023,11.5627868,48.1320312
19024,11.5628771832,48.1317608816
19025,11.5629072858,48.1318715655
19026,11.5635001948,48.1311109192
19027,11.5635001948,48.1311109192
19028,11.5624685,48.129955
19029,11.5621296303,48.1285169414
19030,11.5638749444,48.1281765103
19031,11.5652551259,48.129118209
19032,11.5661736714,48.1304282153
19033,11.5673612925,48.1310529705
19034,11.5676873451,48.1319230429
19035,11.5687303887,48.1324876787
19036,11.5702021801,48.1318359885
19037,11.5711317453,48.1320638881
19038,11.5711317453,48.1320638881
19039,11.5725523722,48.132873192
19040,11.5727251978,48.1329738465
19041,11.5737006971,48.1337246609
19042,11.5751600577,48.134207446
19043,11.5762641,48.1334878
19044,11.5768817541,48.1329456807
19045,11.578355556,48.132419706
19046,11.5799815084,48.1321436305
19047,11.579633471,48.1318075328
19048,11.5805045104,48.1319263274
19049,11.5818371578,48.1312608349
19050,11.5818371578,48.1312608349
19051,11.5815048722,48.1312097372
19052,11.5812141307,48.1307526795
19053,11.5806614717,48.130506274
19054,11.5805237966,48.1300692403
19055,11.5791803138,48.1295857472
19056,11.5782613298,48.1300269209
19057,11.5783688577,48.130022761
19058,11.5785715004,48.1299677222
19059,11.5792294144,48.1303316891
19060,11.5800014057,48.131130108
19061,11.5800779892,48.1311944118
19062,11.5800014057,48.131130108
19063,11.5800779892,48.1311944118
19064,11.5800014057,48.131130108
19065,11.5799248223,48.1310658043
19066,11.5794858788,48.1306702342
19067,11.579072521,48.130207655
19068,11.5788800102,48.1297131211
19069,11.5791510452,48.1293997844
19070,11.577753878,48.1284708997
19071,11.5760767119,48.1276701753
19072,11.5745320614,48.1270131078
19073,11.573080014,48.1261478307
19074,11.5717506182,48.1252986834
19075,11.5700708903,48.1244107016
19076,11.5683888056,48.1235272052
19077,11.5668517,48.1227118
19078,11.5652539863,48.1220057511
19079,11.5637787283,48.1211748628
19080,11.5621638,48.1210551
19081,11.5608613348,48.1211737775
19082,11.5593640701,48.1212634795
19083,11.5591645338,48.1212770909
19084,11.5583601294,48.1219240401
19085,11.5592836536,48.1225214333
19086,11.5582553634,48.1232237799
19087,11.5564304,48.1241956
19088,11.5551252916,48.1237801827
19089,11.5547307256,48.12311835
19090,11.5548166088,48.1230600857
19091,11.5547307256,48.12311835
19092,11.5550421081,48.1233215993
19093,11.5548166088,48.1230600857
19094,11.5547900516,48.123027173
19095,11.5547900516,48.123027173
19096,11.5547900516,48.123027173
19097,11.554721217,48.12327088
19098,11.5549536071,48.1233681563
19099,11.554721217,48.12327088
19100,11.5546427,48.1231658
19101,11.5547307256,48.12311835
19102,11.5546427,48.1231658
19103,11.5547981324,48.1233347864
19104,11.5547307256,48.12311835
19105,11.5547981324,48.1233347864
19106,11.5547981324,48.1233347864
19107,11.5547981324,48.1233347864
19108,11.5549519466,48.123462619
19109,11.5549536071,48.1233681563
19110,11.5547981324,48.1233347864
19111,11.5549536071,48.1233681563
19112,11.5547981324,48.1233347864
19113,11.5547981324,48.1233347864
19114,11.554721217,48.12327088
19115,11.554721217,48.12327088
19116,11.5552191103,48.1232284853
19117,11.5551306092,48.1232750423
19118,11.5551306092,48.1232750423
19119,11.5550421081,48.1233215993
19120,11.5551057688,48.123590442
19121,11.5552786845,48.1238715413
19122,11.5549519466,48.123462619
19123,11.5549042279,48.1223341991
19124,11.5549042279,48.1223341991
19125,11.5549536071,48.1233681563
19126,11.5549568982,48.1235377651
19127,11.5550421081,48.1233215993
19128,11.5547981324,48.1233347864
19129,11.5547650683,48.1234512515
19130,11.5543034014,48.123155854
19131,11.5543034014,48.123155854
19132,11.5544287785,48.1230876049
19133,11.5544287785,48.1230876049
19134,11.555413447,48.1238460474
19135,11.5555672861,48.1239738501
19136,11.5556442057,48.1240377515
19137,11.5570115156,48.1251711672
19138,11.5579478158,48.1260901602
19139,11.5579478158,48.1260901602
19140,11.5580179001,48.1265796136
19141,11.5566931172,48.1277262165
19142,11.5564706261,48.1279274049
19143,11.5557916897,48.1302969886
19144,11.5562128326,48.1313959525
19145,11.5557978,48.1327189
19146,11.5557978,48.1327189
19147,11.5556866262,48.1329770383
19148,11.5557986674,48.1329556993
19149,11.5557986674,48.1329556993
19150,11.5556873261,48.1330770359
19151,11.5556866262,48.1329770383
19152,11.5558041664,48.1342556744
19153,11.5557984,48.1345375
19154,11.5558115232,48.1353970316
19155,11.5551655195,48.1363895074
19156,11.5553027178,48.1375006265
19157,11.5559446614,48.1386817077
19158,11.5559446614,48.1386817077
19159,11.5557095231,48.1392542302
19160,11.5557393972,48.1391427737
19161,11.5557393972,48.1391427737
19162,11.5557393972,48.1391427737
19163,11.5557393972,48.1391427737
19164,11.5557393972,48.1391427737
19165,11.5586161478,48.1463673425
19166,11.5586697675,48.1464517518
19167,11.5586431309,48.1465301716
19168,11.5589101889,48.1468998645
19169,11.558885527,48.1468702779
19170,11.558885527,48.1468702779
19171,11.558885527,48.1468702779
19172,11.5583838393,48.1467586005
19173,11.5583135844,48.146476632
19174,11.5584028421,48.1473352164
19175,11.5584102,48.1487948
19176,11.5584384853,48.1488871604
19177,11.5582428154,48.1499351688
19178,11.5588809974,48.1500683756
19179,11.5601850164,48.1497369981
19180,11.5621115636,48.1492001078
19181,11.5623991429,48.1491147467
19182,11.5623698719,48.149188956
19183,11.5624696031,48.1492267684
19184,11.5623733289,48.1492538106
19185,11.5624948572,48.1490857851
19186,11.5623991429,48.1491147467
19187,11.5623991429,48.1491147467
19188,11.5622770547,48.1492808527
19189,11.5627323,48.1495833
19190,11.5622770547,48.1492808527
19191,11.5623733289,48.1492538106
19192,11.5623886537,48.1487401269
19193,11.5622800466,48.1487684998
19194,11.5624948572,48.1490857851
19195,11.5627323,48.1495833
19196,11.5617893744,48.1498535096
19197,11.5622770547,48.1492808527
19198,11.5616686,48.1491262
19199,11.5632215013,48.1490147933
19200,11.564308726,48.1497120171
19201,11.5645970385,48.1496290962
19202,11.5647038676,48.149643777
19203,11.5647038676,48.149643777
19204,11.5647038676,48.149643777
19205,11.5647227496,48.1496827278
19206,11.5645970385,48.1496290962
19207,11.5646931427,48.1496014558
19208,11.5646931427,48.1496014558
19209,11.5646931427,48.1496014558
19210,11.5641179639,48.1498415339
19211,11.5637435013,48.1499225168
19212,11.5637341198,48.1499540671
19213,11.5641320096,48.150961517
19214,11.5641705052,48.1508856686
19215,11.5635755059,48.1512424824
19216,11.5617700524,48.151882541
19217,11.5606877065,48.1520538351
19218,11.5599639671,48.1520064607
19219,11.5588371746,48.1514227144
19220,11.5586741702,48.1514628196
19221,11.5586038088,48.1517261116
19222,11.5586038088,48.1517261116
19223,11.5587493619,48.1513748717
19224,11.5586593308,48.1511735692
19225,11.5587484873,48.1513241489
19226,11.5587613329,48.1514427259
19227,11.5586038088,48.1517261116
19228,11.5587632095,48.1515083388
19229,11.5587632095,48.1515083388
19230,11.5587632095,48.1515083388
19231,11.5587632095,48.1515083388
19232,11.5586038088,48.1517261116
19233,11.5586038088,48.1517261116
19234,11.5586038088,48.1517261116
19235,11.5585162282,48.1516778452
19236,11.5586741702,48.1514628196
19237,11.5581407566,48.151119945
19238,11.5580956001,48.1509817556
19239,11.5579970644,48.1508497357
19240,11.5580966156,48.1500361907
19241,11.5586324268,48.1484870715
19242,11.558688394,48.1477707744
19243,11.5584354386,48.1470376907
19244,11.5581213407,48.1459906569
19245,11.5582546291,48.1458819004
19246,11.5583185816,48.1458464591
19247,11.5573962212,48.1446825263
19248,11.5570581036,48.1440696017
19249,11.5567113472,48.1436260789
19250,11.5561523015,48.1425643769
19251,11.5559917,48.1418375
19252,11.5557393972,48.1391427737
19253,11.5559088,48.1376653
19254,11.5558718456,48.136584199
19255,11.5558030089,48.1352974952
19256,11.5557919726,48.134737181
19257,11.5557988,48.1336556991
19258,11.5557983,48.1328557
19259,11.5555064761,48.1320135001
19260,11.5557811174,48.1309969088
19261,11.5557853494,48.1297265768
19262,11.5557984256,48.1285212819
19263,11.5570595456,48.1273860303
19264,11.5579447,48.126088
19265,11.5567804295,48.124979858
19266,11.5562191122,48.1246481056
19267,11.555413447,48.1238460474
19268,11.5551306092,48.1232750423
19269,11.5547981324,48.1233347864
19270,11.5547981324,48.1233347864
19271,11.5547981324,48.1233347864
19272,11.5547981324,48.1233347864
19273,11.5547981324,48.1233347864
19274,11.5547981324,48.1233347864
19275,11.5547981324,48.1233347864
19276,11.5547981324,48.1233347864
19277,11.5547981324,48.1233347864
19278,11.554721217,48.12327088
19279,11.5544631505,48.1232715848
19280,11.5550421081,48.1233215993
19281,11.5549536071,48.1233681563
19282,11.5549536071,48.1233681563
19283,11.5549536071,48.1233681563
19284,11.5549536071,48.1233681563
19285,11.554721217,48.12327088
19286,11.554721217,48.12327088
19287,11.554721217,48.12327088
19288,11.554721217,48.12327088
19289,11.5550421081,48.1233215993
19290,11.5550421081,48.1233215993
19291,11.5549536071,48.1233681563
19292,11.5549536071,48.1233681563
19293,11.5549536071,48.1233681563
19294,11.5547981324,48.1233347864
19295,11.5547981324,48.1233347864
19296,11.5550421081,48.1233215993
19297,11.5549536071,48.1233681563
19298,11.5547981324,48.1233347864
19299,11.5550421081,48.1233215993
19300,11.5549536071,48.1233681563
19301,11.5550421081,48.1233215993
19302,11.5549536071,48.1233681563
19303,11.5550421081,48.1233215993
19304,11.5550421081,48.1233215993
19305,11.5550421081,48.1233215993
19306,11.5550421081,48.1233215993
19307,11.5549536071,48.1233681563
19308,11.5547981324,48.1233347864
19309,11.5547981324,48.1233347864
19310,11.5547981324,48.1233347864
19311,11.5548750478,48.1233986927
19312,11.554865021,48.1234145502
19313,11.556196,48.1241574
19314,11.5579907495,48.1233651288
19315,11.559135162,48.1226391613
19316,11.559135162,48.1226391613
19317,11.5591565,48.1226523
19318,11.5601845729,48.1234740316
19319,11.5615034773,48.1245701912
19320,11.5616949075,48.1248011771
19321,11.5617587175,48.1248781724
19322,11.5618247387,48.1250230651
19323,11.562202885,48.125411761
19324,11.5631358,48.1266581
19325,11.5636905,48.1273836
19326,11.5646052026,48.1282307926
19327,11.5656112,48.1296154
19328,11.5657184385,48.1297703681
19329,11.5665504008,48.1307268683
19330,11.5672999293,48.1304220399
19331,11.5672999293,48.1304220399
19332,11.5672999293,48.1304220399
19333,11.567307797,48.1305217299
19334,11.5672999293,48.1304220399
19335,11.5672999293,48.1304220399
19336,11.5674379113,48.1316480584
19337,11.5677003402,48.1320319207
19338,11.5681205046,48.1323379748
19339,11.5682014856,48.1323961808
19340,11.5684850679,48.1332638576
19341,11.5702198,48.1340268
19342,11.5716687,48.1352022
19343,11.5722849249,48.1352341648
19344,11.5708333924,48.1358349437
19345,11.5699897642,48.136147009
19346,11.5695081012,48.136223292
19347,11.5694117417,48.1361965555
19348,11.5694117417,48.1361965555
19349,11.569318455,48.1361619083
19350,11.569318455,48.1361619083
19351,11.5691532275,48.1359723914
19352,11.5688255569,48.1362011888
19353,11.5670199864,48.1365383715
19354,11.5669849886,48.1347729406
19355,11.567911287,48.1338164789
19356,11.5681261207,48.1338703927
19357,11.5681261207,48.1338703927
19358,11.5687269479,48.1329203412
19359,11.5684521898,48.1326493673
19360,11.5677712531,48.1321024285
19361,11.5673612925,48.1310529705
19362,11.5661167673,48.1303459844
19363,11.5649870358,48.1290636856
19364,11.5646633118,48.1283121764
19365,11.5641930265,48.1278540967
19366,11.5630323498,48.1266580194
19367,11.5620830624,48.1252516282
19368,11.5609115138,48.1240038461
19369,11.559425608,48.1228238031
19370,11.5577261369,48.1235064801
19371,11.5560288152,48.124357244
19372,11.5552999859,48.1239853219
19373,11.5549226187,48.1236574451
19374,11.5548750478,48.1233986927
19375,11.5550421081,48.1233215993
19376,11.5552191103,48.1232284853
19377,11.5552191103,48.1232284853
19378,11.5551306092,48.1232750423
19379,11.5551306092,48.1232750423
19380,11.5550421081,48.1233215993
19381,11.554721217,48.12327088
19382,11.5547307256,48.12311835
19383,11.5547307256,48.12311835
19384,11.554721217,48.12327088
19385,11.5548166088,48.1230600857
19386,11.5548166088,48.1230600857
19387,11.5548166088,48.1230600857
19388,11.5550421081,48.1233215993
19389,11.5550421081,48.1233215993
19390,11.5550421081,48.1233215993
19391,11.5550421081,48.1233215993
19392,11.5555731147,48.1230422572
19393,11.5555731147,48.1230422572
19394,11.5550421081,48.1233215993
19395,11.5550421081,48.1233215993
19396,11.554721217,48.12327088
19397,11.5550421081,48.1233215993
19398,11.554721217,48.12327088
19399,11.5547981324,48.1233347864
19400,11.5548785743,48.1229815983
19401,11.5548166088,48.1230600857
19402,11.5548166088,48.1230600857
19403,11.5548166088,48.1230600857
19404,11.5550421081,48.1233215993
19405,11.5547307256,48.12311835
19406,11.554721217,48.12327088
19407,11.5548166088,48.1230600857
19408,11.5550421081,48.1233215993
19409,11.5550421081,48.1233215993
19410,11.5550421081,48.1233215993
19411,11.5550421081,48.1233215993
19412,11.5550421081,48.1233215993
19413,11.5550421081,48.1233215993
19414,11.5550421081,48.1233215993
19415,11.5548166088,48.1230600857
19416,11.5548166088,48.1230600857
19417,11.5548166088,48.1230600857
19418,11.5548166088,48.1230600857
19419,11.5548166088,48.1230600857
19420,11.5546877504,48.1233878327
19421,11.5547981324,48.1233347864
19422,11.554721217,48.12327088
19423,11.5547307256,48.12311835
19424,11.554721217,48.12327088
19425,11.554721217,48.12327088
19426,11.5550455,48.1234914
19427,11.5556654051,48.1241884753
19428,11.5566670153,48.1240706212
19429,11.5581671588,48.1232708962
19430,11.5588688403,48.122886679
19431,11.5600338902,48.1231854472
19432,11.5611806676,48.1242989849
19433,11.5617587175,48.1248781724
19434,11.5618225276,48.1249551677
19435,11.5623227337,48.1255718744
19436,11.5629819017,48.1264524978
19437,11.5636961905,48.1271899231
19438,11.5641360742,48.1277718991
19439,11.5642499788,48.1279362942
19440,11.5646052026,48.1282307926
19441,11.5652817811,48.1294675732
19442,11.5661736714,48.1304282153
19443,11.5672402,48.1308225
19444,11.5674379113,48.1316480584
19445,11.5682014856,48.1323961808
19446,11.5686810238,48.1324268788
19447,11.5685397,48.1331801
19448,11.5681140147,48.1337452156
19449,11.5676863824,48.1344173148
19450,11.5679256429,48.135500056
19451,11.5686004358,48.1366348876
19452,11.5688056363,48.137621797
19453,11.569218245,48.1380821292
19454,11.5693708714,48.138258382
19455,11.5703958,48.1384715
19456,11.5703404608,48.1384752835
19457,11.5702406937,48.1384821044
19458,11.5705197089,48.1386436623
19459,11.5705197089,48.1386436623
19460,11.5705197089,48.1386436623
19461,11.5704743954,48.138554518
19462,11.5703404608,48.1384752835
19463,11.5703404608,48.1384752835
19464,11.5703404608,48.1384752835
19465,11.5703404608,48.1384752835
19466,11.5703405,48.1382815
19467,11.570305859,48.1381876917
19468,11.5713157598,48.1379682765
19469,11.5712145052,48.1375904012
19470,11.5719574,48.1370623
19471,11.5724957211,48.1362719583
19472,11.571463486,48.1356553527
19473,11.5688259398,48.1342321449
19474,11.5690738509,48.1338625829
19475,11.5690738509,48.1338625829
19476,11.5690738509,48.1338625829
19477,11.5690738509,48.1338625829
19478,11.5690738509,48.1338625829
19479,11.5690738509,48.1338625829
19480,11.5690738509,48.1338625829
19481,11.5690738509,48.1338625829
19482,11.5687019314,48.1336511227
19483,11.5686301,48.132558
19484,11.5674506811,48.1317472397
19485,11.5665466992,48.1308365536
19486,11.5664013004,48.130792034
19487,11.5654584974,48.1297138963
19488,11.5646925088,48.1286596388
19489,11.5645150103,48.1284177862
19490,11.5634844401,48.1271655649
19491,11.5624201792,48.1260225482
19492,11.5620433795,48.125482356
19493,11.5620791452,48.1253730669
19494,11.5611806676,48.1242989849
19495,11.5598694451,48.1229581581
19496,11.5587958677,48.1236819011
19497,11.556506953,48.1242599401
19498,11.5554903666,48.1239099488
19499,11.554865021,48.1234145502
19500,11.554865021,48.1234145502
19501,11.554721217,48.12327088
19502,11.5548166088,48.1230600857
19503,11.5547650683,48.1234512515
19504,11.5548166088,48.1230600857
19505,11.5550421081,48.1233215993
19506,11.5550421081,48.1233215993
19507,11.5550421081,48.1233215993
19508,11.5550421081,48.1233215993
19509,11.5550421081,48.1233215993
19510,11.5550421081,48.1233215993
19511,11.5550421081,48.1233215993
19512,11.5550421081,48.1233215993
19513,11.5550421081,48.1233215993
19514,11.5550421081,48.1233215993
19515,11.5550421081,48.1233215993
19516,11.5550421081,48.1233215993
19517,11.5550421081,48.1233215993
19518,11.5550421081,48.1233215993
19519,11.5549568982,48.1235377651
19520,11.554721217,48.12327088
19521,11.5546443016,48.1232069736
19522,11.5547981324,48.1233347864
19523,11.5547981324,48.1233347864
19524,11.5547981324,48.1233347864
19525,11.5547981324,48.1233347864
19526,11.5547981324,48.1233347864
19527,11.5549536071,48.1233681563
19528,11.5548750478,48.1233986927
19529,11.5547981324,48.1233347864
19530,11.5547981324,48.1233347864
19531,11.5546112458,48.1233234485
19532,11.554721217,48.12327088
19533,11.5546877504,48.1233878327
19534,11.5547761,48.1234603
19535,11.5558749768,48.1242294405
19536,11.5575497294,48.1236007157
19537,11.5575497294,48.1236007157
19538,11.5588688403,48.122886679
19539,11.5605515665,48.1238135654
19540,11.5617440812,48.1250004276
19541,11.5626223556,48.1259721577
19542,11.5630418261,48.1265325544
19543,11.5635845965,48.1271945484
19544,11.5639839626,48.1276911825
19545,11.5645150103,48.1284177862
19546,11.5656902921,48.130039889
19547,11.5665504008,48.1307268683
19548,11.5674251415,48.131548877
19549,11.5674251415,48.131548877
19550,11.5676888,48.1317957
19551,11.5679856,48.1323123
19552,11.568597325,48.1324815621
19553,11.5686095485,48.1336128421
19554,11.5698889395,48.1342883796
19555,11.5715877126,48.1350983868
19556,11.5729922193,48.1356385888
19557,11.5749958,48.1352964
19558,11.5767522554,48.1361725515
19559,11.5777875175,48.1370330406
19560,11.5777875175,48.1370330406
19561,11.5790237853,48.1383792556
19562,11.5774663977,48.1388365371
19563,11.5769217561,48.1380268514
19564,11.5775906317,48.1378719158
19565,11.577502197,48.137836625
19566,11.577502197,48.137836625
19567,11.5775962966,48.1378028126
19568,11.5775962966,48.1378028126
19569,11.5775962966,48.1378028126
19570,11.5776085232,48.1375732127
19571,11.577677456,48.1376456577
19572,11.577677456,48.1376456577
19573,11.577677456,48.1376456577
19574,11.577677456,48.1376456577
19575,11.5774928248,48.1378927437
19576,11.5769751247,48.1381788935
19577,11.5779769,48.1385267
19578,11.5791952245,48.1391755529
19579,11.5812166263,48.1388798437
19580,11.5816793,48.1388639903
19581,11.5803060587,48.1391363916
19582,11.580271128,48.1389783527
19583,11.5801728251,48.1389966981
19584,11.5800805917,48.1390139346
19585,11.5800805917,48.1390139346
19586,11.5801412,48.1390026
19587,11.5801412,48.1390026
19588,11.5800805917,48.1390139346
19589,11.5800805917,48.1390139346
19590,11.5801728251,48.1389966981
19591,11.5801728251,48.1389966981
19592,11.5801728251,48.1389966981
