ID,CorrectedLongitude,CorrectedLatitude,NearestLinkIdentifier,NearestLinkClass
591,11.5299552,48.1349541,698114468,service
592,11.5297055771,48.1348803726,698114473,service
593,11.5296697714,48.135861183,9266342,service
594,11.5296697714,48.135861183,9266342,service
595,11.5288692,48.1360041,231049244,service
596,11.5296697714,48.135861183,9266342,service
597,11.5296697714,48.135861183,9266342,service
598,11.5296697714,48.135861183,9266342,service
599,11.5285807789,48.1352838416,730317031,service
600,11.5285807789,48.1352838416,730317031,service
601,11.5288692,48.1360041,231049244,service
602,11.5288692,48.1360041,231049244,service
603,11.5288692,48.1360041,231049244,service
604,11.5296697714,48.135861183,9266342,service
605,11.5296697714,48.135861183,9266342,service
606,11.5296697714,48.135861183,9266342,service
607,11.5290199603,48.13649849,62334746,cycleway
608,11.5280782519,48.137224029,4009456,tertiary
609,11.5281945345,48.1382563671,850142865,tertiary
610,11.5281667721,48.1393656471,850142865,tertiary
611,11.528159456,48.1400254017,850142865,tertiary
612,11.5298814141,48.140452423,344303344,cycleway
613,11.5309141513,48.1404570996,450261862,service
614,11.5310876374,48.1404620871,240237908,service
615,11.5325153764,48.140274502,344303344,cycleway
616,11.5325153764,48.140274502,344303344,cycleway
617,11.5337736873,48.1402095548,344303344,cycleway
618,11.5339583088,48.1401464706,290397695,primary
619,11.535258817,48.1398964019,151847531,secondary
620,11.5361779809,48.1399903312,300081440,secondary
621,11.5357570087,48.1398210867,1305312124,cycleway
622,11.5355062913,48.139149835,159640405,service
623,11.5348577379,48.1392239255,415790796,cycleway
624,11.5352238,48.1384842,159640407,service
625,11.535617494,48.1384892601,159640406,service
626,11.5348548724,48.1393438913,415790796,cycleway
627,11.5354057087,48.1389132145,159640407,service
628,11.5355165248,48.1390302721,159640405,service
629,11.535856,48.1395779,887299870,service
630,11.5365008,48.139857,159640408,service
631,11.5379567232,48.1399383293,1305312122,cycleway
632,11.5399705277,48.1397996602,454937765,cycleway
633,11.5412696266,48.1397688471,366391681,service
634,11.5423791848,48.1396075125,33487057,secondary
635,11.5445812434,48.1395079481,454937765,cycleway
636,11.5464680633,48.1393983619,454937765,cycleway
637,11.5482755447,48.1391664398,499015159,cycleway
638,11.5495981989,48.1382778777,139182846,cycleway
639,11.5496776414,48.1379094404,50461240,secondary
640,11.5496255929,48.1373436932,4585960,secondary
641,11.5491152396,48.1364701203,139182846,cycleway
642,11.5493918416,48.1362228398,33487051,footway
643,11.5502212364,48.1359940788,474175243,tertiary
644,11.5519411198,48.1352358754,223668630,tertiary
645,11.5530174502,48.1342265951,29461884,tertiary
646,11.5536195753,48.1329744578,365100752,footway
647,11.5535885343,48.1316752363,176381054,service
648,11.5533181996,48.1302332403,637955132,residential
649,11.5522617645,48.1289261808,365100753,footway
650,11.5518586482,48.1285239235,365100753,footway
651,11.5513713927,48.1278842498,27145267,residential
652,11.5514907181,48.1274727782,139788273,residential
653,11.5523984579,48.1266532584,23587251,cycleway
654,11.5525071252,48.1267041644,23587251,cycleway
655,11.552534292,48.1267168909,23587251,cycleway
656,11.5535463095,48.1259996217,852037208,service
657,11.5549140085,48.1250149184,188119312,residential
658,11.5556931351,48.1244744903,404646949,service
659,11.5557137116,48.1245897593,155286728,residential
660,11.5554179039,48.1239856376,173041360,tertiary
661,11.5547981324,48.1233347864,1034229474,footway
662,11.554890429,48.1234114762,1034229474,footway
663,11.5546955153,48.12313733,852037200,service
664,11.5547519831,48.1232964425,1034229474,footway
665,11.5547483307,48.12310886,852037200,service
666,11.5547519831,48.1232964425,1034229474,footway
667,11.5547341412,48.123425884,1133381663,tertiary
668,11.5547750578,48.1233156145,1034229474,footway
669,11.5547750578,48.1233156145,1034229474,footway
670,11.5547519831,48.1232964425,1034229474,footway
671,11.5547289085,48.1232772706,1034229474,footway
672,11.5547289085,48.1232772706,1034229474,footway
673,11.5547750578,48.1233156145,1034229474,footway
674,11.5547289085,48.1232772706,1034229474,footway
675,11.5547058339,48.1232580987,1034229474,footway
676,11.554821207,48.1233539583,1034229474,footway
677,11.5549657554,48.1235331228,1158963882,service
678,11.5549657554,48.1235331228,1158963882,service
679,11.5549365672,48.1234498333,1034229474,footway
680,11.554821207,48.1233539583,1034229474,footway
681,11.5547981324,48.1233347864,1034229474,footway
682,11.5547981324,48.1233347864,1034229474,footway
683,11.5545963684,48.1232492978,993661311,cycleway
684,11.5547981324,48.1233347864,1034229474,footway
685,11.5548294526,48.1234328501,1011314836,path
686,11.5549359068,48.1233774677,1011314836,path
687,11.5549624572,48.1233635006,1011314836,path
688,11.5549624572,48.1233635006,1011314836,path
689,11.5550155578,48.1233355664,1011314836,path
690,11.5550421081,48.1233215993,1011314836,path
691,11.5549134981,48.1234306547,1034229474,footway
692,11.554821207,48.1233539583,1034229474,footway
693,11.5547341412,48.123425884,1133381663,tertiary
694,11.5555751543,48.1242174441,1034229472,footway
695,11.5555751543,48.1242174441,1034229472,footway
696,11.5566846999,48.1240612803,4645450,residential
697,11.5582465429,48.1232284915,4645450,residential
698,11.5590089442,48.1228094074,4645450,residential
699,11.5594260989,48.1227196394,865991877,path
700,11.5606262837,48.123737869,33487045,residential
701,11.5607359876,48.1238401679,33487045,residential
702,11.5609566088,48.1239475899,263733111,cycleway
703,11.5617587175,48.1248781724,263733111,cycleway
704,11.5623988746,48.1257957643,37665425,residential
705,11.5632823368,48.1268480652,1268413711,cycleway
706,11.5641944471,48.1280598455,126233069,cycleway
707,11.5641944471,48.1280598455,126233069,cycleway
708,11.5652523036,48.1294271866,39028236,residential
709,11.5661015275,48.1306631895,4591378,residential
710,11.5666595315,48.131889752,42497617,residential
711,11.5672667525,48.1329925834,1280253277,footway
712,11.5688088144,48.1328067724,23586772,residential
713,11.568526404,48.1335783894,144456137,residential
714,11.570151361,48.1341699048,107023509,footway
715,11.5716145831,48.1350372622,389546000,footway
716,11.5732315613,48.1357616288,858570485,footway
717,11.5732540421,48.136366952,500113475,pedestrian
718,11.5732540421,48.136366952,500113475,pedestrian
719,11.5730112197,48.1366260632,30805091,residential
720,11.5730112197,48.1366260632,30805091,residential
721,11.5731054595,48.1365520014,30805091,residential
722,11.5730578006,48.136588245,30805091,residential
723,11.5729180578,48.1367016996,30805091,residential
724,11.5728714769,48.1367395178,30805091,residential
725,11.5728714769,48.1367395178,30805091,residential
726,11.5729180578,48.1367016996,30805091,residential
727,11.5729180578,48.1367016996,30805091,residential
728,11.5729879292,48.1366449723,30805091,residential
729,11.5729879292,48.1366449723,30805091,residential
730,11.5729879292,48.1366449723,30805091,residential
731,11.5729413483,48.1366827905,30805091,residential
732,11.5729180578,48.1367016996,30805091,residential
733,11.5728947673,48.1367206087,30805091,residential
734,11.5728714769,48.1367395178,30805091,residential
735,11.5724809169,48.137004432,242652768,footway
736,11.5731315143,48.1365371305,30805091,residential
737,11.5730379451,48.1355672379,137269175,residential
738,11.571506363,48.1349854122,389546000,footway
739,11.5697669889,48.13400225,107023509,footway
740,11.5697384718,48.1339929346,107023509,footway
741,11.5682955986,48.1341913342,500116641,pedestrian
742,11.5672283069,48.1352317879,30749949,residential
743,11.5664154548,48.1360153969,27747338,residential
744,11.566754046,48.1362328944,30749949,residential
745,11.5666059162,48.137263684,4592510,residential
746,11.5660476515,48.1378664903,342008589,residential
747,11.5656276257,48.1387868383,107023506,cycleway
748,11.5664296,48.1398058,269211592,footway
749,11.5681988759,48.139993243,4016216,residential
750,11.5690316183,48.1400358068,3846419,residential
751,11.5691203731,48.1400208875,3846419,residential
752,11.5690907882,48.1400258606,3846419,residential
753,11.5691983363,48.1400371513,131564306,service
754,11.5692099477,48.1400648131,131564306,service
755,11.5692215088,48.140092496,131564306,service
756,11.5692215088,48.140092496,131564306,service
757,11.5690612032,48.1400308337,3846419,residential
758,11.5707705577,48.1397060693,3846419,residential
759,11.5709176011,48.1396764341,3846419,residential
760,11.5724688599,48.13941021,143301069,residential
761,11.5737506907,48.1399423653,364875153,pedestrian
762,11.5720415464,48.140502138,107904258,residential
763,11.5700020395,48.14083906,945069652,footway
764,11.5700613055,48.140829704,945069652,footway
765,11.5688175191,48.1412088952,145598916,residential
766,11.5678048875,48.1406491301,354891539,steps
767,11.5671569439,48.1406756609,371725354,cycleway
768,11.5651268926,48.1408965024,146913739,secondary
769,11.5632334242,48.1414754334,146913739,secondary
770,11.5617511926,48.1419895231,149936112,secondary
771,11.5617511926,48.1419895231,149936112,secondary
772,11.5603214147,48.142587056,313579584,secondary
773,11.5585898849,48.1432134433,100177583,cycleway
774,11.5576011976,48.1435668187,100177583,cycleway
775,11.5573012632,48.1435892332,150885524,secondary
776,11.5571488356,48.1437969194,292767093,secondary
777,11.5567018042,48.1436085024,98653127,footway
778,11.5561998098,48.142362492,316009881,secondary
779,11.5562128585,48.1423895055,316009881,secondary
780,11.5559215338,48.1419375329,98653133,footway
781,11.5558344384,48.1396692182,79558820,cycleway
782,11.5558022842,48.1393138866,79558820,cycleway
783,11.5559450125,48.1386917015,357204337,secondary
784,11.555894552,48.1372538141,37665691,secondary
785,11.5558682139,48.1364742591,37665691,secondary
786,11.5558682139,48.1364742591,37665691,secondary
787,11.5557886246,48.1355307904,1167729676,footway
788,11.5559172104,48.1344053521,881723563,footway
789,11.5557988,48.1330356991,115013501,secondary
790,11.5556825108,48.1326172,881723565,footway
791,11.5553805,48.1315985125,881723562,footway
792,11.5556728934,48.1303942559,881723562,footway
793,11.5556727347,48.130304256,881723562,footway
794,11.5557424348,48.1288776608,551702990,secondary
795,11.555736,48.1287278,551702990,secondary
796,11.5556821219,48.1286089159,4590917,residential
797,11.5569713644,48.1274674187,168719672,secondary
798,11.5581988988,48.1263311421,173041358,secondary
799,11.5568842842,48.1253081916,685739500,footway
800,11.5559995252,48.1244288184,1101912291,residential
801,11.5548459556,48.1235932363,1034229472,footway
802,11.5548561289,48.1234191251,1011314836,path
803,11.5549624572,48.1233635006,1011314836,path
804,11.5549624572,48.1233635006,1011314836,path
805,11.5550155578,48.1233355664,1011314836,path
806,11.5547750578,48.1233156145,1034229474,footway
807,11.5547519831,48.1232964425,1034229474,footway
808,11.5547519831,48.1232964425,1034229474,footway
809,11.5547750578,48.1233156145,1034229474,footway
810,11.5547750578,48.1233156145,1034229474,footway
811,11.5549359068,48.1233774677,1011314836,path
812,11.5549890075,48.1233495335,1011314836,path
813,11.5549890075,48.1233495335,1011314836,path
814,11.5547519831,48.1232964425,1034229474,footway
815,11.5550155578,48.1233355664,1011314836,path
816,11.5550155578,48.1233355664,1011314836,path
817,11.5549890075,48.1233495335,1011314836,path
818,11.5549890075,48.1233495335,1011314836,path
819,11.5549624572,48.1233635006,1011314836,path
820,11.5549624572,48.1233635006,1011314836,path
821,11.5549624572,48.1233635006,1011314836,path
822,11.5549624572,48.1233635006,1011314836,path
823,11.5549624572,48.1233635006,1011314836,path
824,11.5549624572,48.1233635006,1011314836,path
825,11.5547289085,48.1232772706,1034229474,footway
826,11.5548442816,48.1233731302,1034229474,footway
827,11.5547981324,48.1233347864,1034229474,footway
828,11.5547981324,48.1233347864,1034229474,footway
829,11.5543873935,48.1232063121,1034229472,footway
830,11.5545683112,48.123198762,993661311,cycleway
831,11.5552810611,48.1231958954,1011314836,path
832,11.5546176275,48.1231783782,296876558,service
833,11.5544327263,48.1232456177,1034229472,footway
834,11.5544327263,48.1232456177,1034229472,footway
835,11.5547519831,48.1232964425,1034229474,footway
836,11.5547519831,48.1232964425,1034229474,footway
837,11.5545624398,48.123282211,1304033229,tertiary
838,11.5545624398,48.123282211,1304033229,tertiary
839,11.5545624398,48.123282211,1304033229,tertiary
840,11.5545624398,48.123282211,1304033229,tertiary
841,11.5545624398,48.123282211,1304033229,tertiary
842,11.5545624398,48.123282211,1304033229,tertiary
843,11.5545624398,48.123282211,1304033229,tertiary
844,11.5545624398,48.123282211,1304033229,tertiary
845,11.5545624398,48.123282211,1304033229,tertiary
846,11.5545624398,48.123282211,1304033229,tertiary
847,11.5545624398,48.123282211,1304033229,tertiary
848,11.5545624398,48.123282211,1304033229,tertiary
849,11.5555288393,48.124410649,404646949,service
850,11.555587454,48.1244234666,404646949,service
851,11.5547350107,48.1261812285,471919270,footway
852,11.5572762307,48.1258179791,236998804,service
853,11.5578228343,48.1258532257,636632942,footway
854,11.5581232655,48.1262103536,4080104,tertiary
855,11.5579046782,48.1263937005,685739500,footway
856,11.5577020395,48.1271508981,623056947,service
857,11.5570375003,48.1274063774,168719672,secondary
858,11.5567519576,48.1276720149,168719672,secondary
859,11.5567519576,48.1276720149,168719672,secondary
860,11.5560907519,48.1283102058,343155183,cycleway
861,11.5557727275,48.1294768956,551702990,secondary
862,11.5557877628,48.1305569589,551702989,secondary
863,11.5560878512,48.131938964,4002315,secondary
864,11.5557988,48.1331556991,115013501,secondary
865,11.5559111227,48.1338053864,881723563,footway
866,11.5561752014,48.134579107,878658594,footway
867,11.5561158904,48.1348006032,187935841,pedestrian
868,11.5552398103,48.1357090988,1167729675,footway
869,11.5558506451,48.1359152119,30195491,secondary
870,11.5555427108,48.1374987926,37665696,secondary
871,11.55557271,48.1374985634,37665696,secondary
872,11.5563315635,48.1369199889,475509076,service
873,11.5560801076,48.1383672131,384535864,cycleway
874,11.5560478167,48.1393820908,307309482,cycleway
875,11.555958982,48.1394950236,154516713,secondary
876,11.557151506,48.1411694272,179360502,footway
877,11.5563394357,48.1420967975,98653112,footway
878,11.5563336936,48.1429208834,98653127,footway
879,11.5563336936,48.1429208834,98653127,footway
880,11.5561432319,48.1425465516,98653127,footway
881,11.5595791,48.1420064,420677527,service
882,11.5610345124,48.1419506708,1186177835,footway
883,11.5609161207,48.1419702514,1186177835,footway
884,11.563419565,48.1413192713,351388317,footway
885,11.5648115663,48.1409938126,146913739,secondary
886,11.5654994552,48.1407811925,146913739,secondary
887,11.5660945587,48.1405750595,146913740,secondary
888,11.5660483609,48.1404799972,351388317,footway
889,11.5665713436,48.1404801694,164081029,secondary
890,11.567865237,48.1404559544,128553364,cycleway
891,11.5693228,48.1408344,67562511,residential
892,11.5695621741,48.1408783643,27715893,residential
893,11.5693276664,48.1407608828,131564319,footway
894,11.568733213,48.1410212772,313436069,footway
895,11.5706219319,48.1413716768,241324148,cycleway
896,11.5705645727,48.1413540722,241324148,cycleway
897,11.570273456,48.1420724984,1190017054,cycleway
